RIDNO,AGE,GENDER,FC1,FC2,task1,task2,SCCA_mean_1,SCCA_mean_2,meanCT_task2,meanCT_fc2,MWQ_Deliberate,MWQ_Detailed,MWQ_Emotion,MWQ_Evolving,MWQ_Focus,MWQ_Future,MWQ_Habit,MWQ_Images,MWQ_Other,MWQ_Past,MWQ_Self,MWQ_Vivid,MWQ_Words,MWQ_Deliberate_0,MWQ_Detailed_0,MWQ_Emotion_0,MWQ_Evolving_0,MWQ_Focus_0,MWQ_Future_0,MWQ_Habit_0,MWQ_Images_0,MWQ_Other_0,MWQ_Past_0,MWQ_Self_0,MWQ_Vivid_0,MWQ_Words_0,MWQ_Deliberate_1,MWQ_Detailed_1,MWQ_Emotion_1,MWQ_Evolving_1,MWQ_Focus_1,MWQ_Future_1,MWQ_Habit_1,MWQ_Images_1,MWQ_Other_1,MWQ_Past_1,MWQ_Self_1,MWQ_Vivid_1,MWQ_Words_1,MWQ_Deliberate_diff,MWQ_Detailed_diff,MWQ_Emotion_diff,MWQ_Evolving_diff,MWQ_Focus_diff,MWQ_Future_diff,MWQ_Habit_diff,MWQ_Images_diff,MWQ_Other_diff,MWQ_Past_diff,MWQ_Self_diff,MWQ_Vivid_diff,MWQ_Words_diff,RS_Future,RS_Past,RS_Self,RS_Other,RS_Pos,RS_Neg,RS_Words,RS_Images,RS_Evolving,RS_Habit,RS_Detailed,RS_Vivid,RS_Deliberate,RS_Spontaneous,RS_Abstract,RS_Creative,RS_Decoupling,RS_Important,RS_Intrusive,RS_Problem,RS_Realistic,RS_Stop,RS_Thematic,RS_HereNow,RS_TemporalDistance,MWQ_FAC1_Probes_PCA,MWQ_FAC2_Probes_PCA,MWQ_FAC3_Probes_PCA,MWQ_FAC4_Probes_PCA,MWQ_FAC1_Probes_0B_PCA,MWQ_FAC2_Probes_0B_PCA,MWQ_FAC3_Probes_0B_PCA,MWQ_FAC4_Probes_0B_PCA,MWQ_FAC1_Probes_1B_PCA,MWQ_FAC2_Probes_1B_PCA,MWQ_FAC3_Probes_1B_PCA,MWQ_FAC4_Probes_1B_PCA,parameter_estimates_MDES,SCCA2_GP,CTCCA2_Task_GP,mean_cope_up
R3380,.978698893,0,-.048998878,-.187161923,.636938884,.884253133,3.32470636142192,.656007077883733,.80218066,1.574919779,.495387167119505,.216612664801401,-.887833893209673,-1.03035980601507,-.047216387169022,-.636151576653364,-2.3475829647489,-.280599524615405,-.310159753693976,-.0671165284016525,.490283620592866,.956332703721581,.555484116837365,.253140684373002,.000200613592740086,-.864952062836952,-.921092219418015,-.308719115345309,-.67478026446779,-1.95159095381752,-.238144593348591,-.168882105336432,-.137876079247177,.463798481326414,.771587891686158,.44748800855376,.646977504033281,.403217276802532,-.816516169808512,-1.06668671473378,.22446832139001,-.547187236149174,-2.48226773948431,-.304552209485936,-.413953375862647,.0108304735358266,.477761698469958,1.09470983947426,.588802026080422,.393836819660279,.403016663209792,.0484358930284396,-.145594495315768,.533187436735319,.127593028318617,-.530676785666794,-.0664076161373443,-.245071270526215,.148706552783004,.0139632171435436,.323121947788106,.141314017526662,2,3,2,3,2,1,2,3,3,4,3,3,3,3,2,1,3,2,1,1,3,2,2,3,2,-.174920750659561,-.166080694799892,-.015333803840026,-.325572588021946,-.256509043890401,-.0566508821346261,-.017042515854926,-.346052557724359,-.0802783305117862,-.2930192774916,-.0133516979027421,-.301815823167146,.0474580380800366,2,1,-28.79
R3385,.978698893,0,.110343677,1.455338906,1.309290988,2.462947438,1.3560137824541,3.61842636438454,.592148834,1.751075913,-1.40609878226083,-1.08263559971205,.468488504040446,.968199017570746,1.18847503246894,-1.20951101991569,-1.15209521653484,1.47256646605741,.72854388435305,-.0440624417594457,-.176709387220203,-.501929734091608,-.463775321816603,-.888000377994602,-1.10682817454302,.391304100117587,.553212051297079,1.13121057883451,-1.65850543201633,-1.1648340252143,1.10724321237222,.188462367819368,.433216011245137,-.667291787056412,-.636554185294096,-.946221119202753,-1.66688027417937,-.909464686740468,.495966078379158,1.31464575910886,.989450722995308,-.664813745702843,-1.01111778055749,1.7407912388124,1.18057800687256,-.516622285910441,.327932046256655,-.342969280014313,.0810195234413426,-.778879896184772,.197363487802556,.104661978261571,.761433707811778,-.141759855839199,.993691686313491,.153716244656804,.633548026440181,.99211563905319,-.949838297155578,.995223833313067,.293584905279783,1.0272406426441,1,1,3,3,2,2,2,3,4,3,2,1,2,3,1,1,3,1,1,1,1,2,2,1,1,-.489896051302029,-.284820542725971,1.92766791934803,.110929613809632,-.555740437488374,-.538655389870747,1.88373523831037,-.0492790914926363,-.410334084660195,.0218965642406335,1.98075324226854,.304515132716539,3.1282974111143,2,1,34.88
R3773,.978698893,1,-1.14980461,-.033113418,-1.250662174,-.040778077,-2.29400141576651,-.0543296421043645,3.082974339,1.517690033,-.428798532313653,-.908428238985444,-.163610243908287,-1.49743204868546,-.443620225541981,-.722281196254187,-2.09135523844178,-1.08455217284896,-.592456687340531,-1.03912000741365,-1.30736734666711,-1.11114688279329,-1.46268025304963,-.188094641963799,-1.03191146512608,-.396373723243836,-1.22841436213995,-.41408700597738,-.302097227040622,-2.0867898445589,-1.15790336950277,-.726930614397135,-1.24038955234067,-1.17852912551878,-1.31593473130235,-.851765250709787,-.59103203655254,-.659938843271176,.0865123519093765,-1.66044433006061,-.37748893740743,-1.08531448507447,-1.86313386164726,-.939687485360923,-.386382039302065,-.726571997854753,-1.33219116429893,-.852485211122651,-1.87695538080256,-.402937394588741,.371972621854904,.482886075153212,-.43202996792067,.0365980685699503,-.783217258033847,.223655982911637,.218215884141845,.34054857509507,.513817554485916,-.153662038780147,.463449520179703,-1.02519013009278,1,4,2,1,3,1,3,1,1,3,2,3,4,1,2,1,3,3,1,1,4,1,3,2,3,-1.30853925371586,-.51134627494786,.414003767996169,.0680831911674736,-1.33812035871995,-.465160611889087,.318491307233634,.096500844165743,-1.28060154343421,-.554966067836702,.504209980938563,.041244296669108,.492391038113761,1,2,-1.874
R4000,.978698893,1,.211865177,-.29120369,-.136555569,1.468759317,.0752864692614648,1.09869683638177,2.201631773,1.549566332,1.16970400225353,.0995406905508024,2.02779177524705,-.0948153359328595,1.32446020560259,-.115841162285195,-.136890057742925,-1.25779771258756,.329700646284394,-.130881746399085,-.234284560362985,-1.2992220081221,.684252934588103,.45410850328435,-1.06943298738044,1.92021699023628,-.208136538423314,.888545133742465,-.211642973700991,-1.12705623168665,-1.09113097826514,.460405090693945,.337178901337674,-.0450091543481208,-1.21951666191684,-.0399701664530092,1.67124297403003,1.25481686337545,1.92021699023628,.0252179828841752,1.4747619842877,-.0108733899161289,.868513218867091,-1.34152744540623,.159150581955999,-.584926380890291,-.404920240625627,-1.31593473130235,1.31648640839346,1.21713447074568,2.32424985075589,0,.233354521307489,.586216850545231,.200769583784862,1.99556945055374,-.25039646714109,-.301254508737946,-.922105282227965,-.359911086277507,-.0964180693855139,1.35645657484647,4,4,4,3,4,3,4,1,4,4,4,2,2,2,1,1,2,4,2,4,4,3,3,1,1,-.144231107561678,-.197368101805984,-.800579119643599,1.03783399476495,-.529505036358827,.0246757749198157,-.456589516844171,.939999078172669,.311092626471316,-.459783592481929,-1.20711228658838,1.15345707801038,.39505464943957,2,1, 
R4060,.978698893,1,1.515727785,.201135131,-.260067203,-1.21629469,1.20936439012695,-.921665930444437,3.676249027,1.7563024,-1.72756275733079,-1.45479590069199,.450048980071761,-1.26549377660183,.117787512219045,.0311272647758223,-.510770225513309,-.15888490286899,-.457513633833512,.251317146365463,-.452836743619278,-.746788382550343,-2.69151297963075,-1.51862027280459,-1.12641011376668,.496807709882693,-1.14576796917688,-.0218723065241893,.128046209186622,-.666637771590671,-.00914002191881448,-.302227247187226,.234594688689813,-.182975070754498,-.52916328511656,-2.56952780671843,-1.62036023112846,-1.5829914521618,.355539862014342,-1.29563342841657,.232047036474408,-.0682546322494799,-.29804932943119,-.298153188658997,-.557507698287338,.241126267772261,-.686670635999869,-.92820553494674,-2.45165640780074,-.10173995832387,-.456581338395125,-.141267847868352,-.149865459239698,.253919342998597,-.196300841436102,.368588442159481,-.289013166740182,-.255280451100112,.00653157908244778,-.503695565245371,-.39904224983018,.117871398917693,3,2,3,4,4,2,1,4,1,3,2,3,3,4,2,4,3,4,2,4,4,4,2,3,3,-.958451299748119,.0219774679701515,.896398654116362,.12236084117189,-.856973865032641,.0393835710842904,.901388995455889,.0922920455948583,-1.03557415013188,.00874882960340587,.892605994698322,.145213125810435,1.13080380142209,1,2, 
R4168,.978698893,0,-.85558368,-.894419816,-1.133643875,-.287309232,-1.89998316386019,-1.07246921683958,2.474319422,1.596017859,1.521364381555,2.36849678369381,1.30110175713323,-.0422879084340796,.717977700664932,2.33784713304987,1.5764102520355,2.16568375853799,-.738888952273036,.414784533561965,.137517567409978,2.3669254217768,1.47999943202776,1.16358346828312,2.30194527147384,1.64752838309093,.340246586649285,.021851049731946,2.03827165232678,1.7031009509419,2.0972507033314,-.723001207761423,.704693741474138,.51645214024479,2.40066044994459,1.07949629416741,1.60073470934296,2.10912633766674,.816627681225996,-.421828780620635,1.25927601123276,2.45243987436039,1.27425082113716,2.09131537966583,-.665479060621967,.0804564079901154,-.252357930164662,2.21843029880597,1.68153433872762,.437151241059844,-.192818933807102,-.830900701864939,-.762075367269919,1.23742496150082,.41416822203361,-.428850129804733,-.00593532366556637,.0575221471394557,-.624237333484023,-.768810070409452,-.182230151138622,.602038044560212,4,4,3,3,4,1,1,4,4,3,4,4,4,2,2,4,2,4,2,4,3,1,2,3,3,2.00925403080047,.081933224180929,.300422604787547,-.105213354477147,2.03637740685805,.365788727857423,.317779300879886,.100152841585822,1.97308952939037,-.296540780721063,.277280343331095,-.379034949227772,-1.53654753359236,1,1, 
R4172,.978698893,0,-1.710757134,-1.532943032,.023211791,.733829866,-4.70535096921883,-.718623803209156,.819909784,1.558692298,.298288564514151,.167041237865788,.184525490805283,.896452260151255,-2.22716926806216,1.24366267937105,-.121329750064724,-.857422938713586,.380652801301766,-.0772877504844286,.702533249344952,-.839336422428039,.474457117373479,.616809213732747,.207132580873292,.283580368462098,.901853134595974,-2.47459065413692,1.24400127312112,.126262852894178,-.659113606957719,.180238397567655,.0142883683441819,.87324399710789,-.730998443696903,.551631997638652,-.0748190691878481,.103963835629475,.0658923800727691,.827590218879878,-1.49946984387147,1.14491896490844,-.355417253466411,-.999195287737046,.53506381677248,-.160587190827978,.475928817937989,-.9069792755235,.33349714951813,-.691628282920595,-.103168745243817,-.217687988389329,-.0742629157160967,.975120810265446,-.0990823082126799,-.481680106360589,-.340081680779327,.354825419204825,-.174875559172159,-.397315179169902,-.175980831826597,-.218134848120522,4,2,3,4,3,2,3,1,2,3,3,2,4,3,3,2,3,3,3,3,4,3,2,2,2,-.00157143106896805,.795491545154486,-.780682215782141,.157412256260909,.0907995108898247,.850029085432833,-.869178391492938,.0985891731446282,-.133529919581529,.717580773328275,-.65425910762386,.241445232141309,-1.68649124834954,1,1, 
R4217,.978698893,1,-.508209483,.573280984,-.42256691,.720559046,-.888670723508271,1.20373946457542,2.959226036,1.429816127,-2.21642666522803,-1.87707906193607,-.572526672550439,-1.73141903690148,-1.3937739780402,-1.92467037377161,-2.21843172223975,-1.34012152619708,-1.95773548908498,-1.86917187783489,-1.70977989884927,-.996962335016318,-1.0189564122472,-2.03529558944592,-1.84510939497201,-.256662893657024,-1.49785240664961,-1.19290254185828,-1.71773867399678,-1.33574544371914,-1.30582276398056,-1.91830487630825,-1.6759562280153,-1.78567913300858,-.840486518043564,-.927435778410034,-1.99195034476125,-1.65074933501344,-.82764512792064,-1.84241598081097,-1.29408494881455,-1.97931204860284,-2.85418646703716,-1.28605499730113,-1.76056606762208,-1.86221952471491,-1.49785023928832,-1.1051005529127,-.973490537449915,.0433452446846752,.194360059958576,-.570982234263616,-.344563574161364,-.10118240695627,-.261573374606059,-1.51844102331802,.0197677666794294,.157738808686171,-.186263296699617,.287828893720261,-.264614034869132,-.0460547590398807,3,2,4,3,3,2,2,3,2,3,3,3,2,4,4,2,4,3,2,3,4,4,2,3,2,-2.06687715019714,-.404253686553514,.17010549791079,-.0615727277140751,-2.05576109752137,-.413173229842685,.130479488908872,.00602153169717388,-2.07428785198099,-.398307324360733,.196522837245402,-.106635567321574,1.81953354517331,2,2, 
R4239,.978698893,1,-1.240279939,-.382815195,-1.939007432,-.907174628,-3.03700267185559,-1.17337033210905,3.022739553,1.590329994,-1.23996689638737,-.475642073064884,-.40680309662976,.144078060346239,-1.02842247333652,.200265892732741,-.0420756509825429,.119439595016061,1.03434904638403,.210564600237798,.5298307618789,-.0256617266826938,-.155435499390369,-1.52420699323062,-.997169314890566,.149845122550385,-.433064368683588,-1.53045404941594,.691316430360817,-.389616277948594,-.234033145184423,1.65159743563119,1.12259061348722,1.01852810560191,-.473526488041512,-.654342784209781,-.728812120990228,.111336891957234,-.92028933419438,.711020992726739,-.304616676980536,-.306630733771248,.310148376840683,.465036695300589,.292095506464267,-.724010594293009,-.00102002158086903,.423447240412316,.364368230187049,.795394872240388,1.1085062068478,-1.07013445674477,1.14408536141033,1.22583737243541,-.997947164132066,.699764654789278,.699069840485012,-1.35950192916692,-1.84660120778023,-1.01954812718278,.896973728453828,1.01871101439683,3,4,3,4,4,2,3,4,3,3,3,2,2,3,2,2,3,4,1,3,3,2,2,2,3,-.184861878078975,.624260280796119,.0420208274980529,-.224075187699276,-.542619747461339,1.13814911321472,.0314583091075742,-.194684279071789,.17289599130339,.110371448377517,.0525833458885316,-.253466096326763,.0489532838243623,1,2,-.2806
R4250,.978698893,0,-1.358662918,.130523811,-1.43407974,-1.797447377,-2.6693573181971,-1.52168784564472,2.909413004,1.797128525,1.28293762655827,.938810070066577,.614740202033528,.956741203056571,.778420240811851,.674295357140119,.76665741192769,.641765546959736,.499947757953244,.978029539210923,1.03776598460094,1.16414492091453,.571259383488284,1.02071754180243,.682497841829084,.553407428495422,1.08698105483325,.300385022919183,.69937599788193,.65345396875798,.621580856979908,.612997048380775,1.06641049536629,1.0955090879446,1.00881205277059,.655824493472069,1.31037936361521,1.06593537326171,.610848778611688,.75877224199429,1.08859298347733,.595860927532639,.794524944746984,.619633328902144,.32647781452675,.784912243930586,.897458015190228,1.26303436238373,.409895278446265,.289661821812789,.383437531432622,.0574413501162664,-.328208812838958,.788207960558145,-.103515070349292,.141070975989004,-.00194752807776444,-.286519233854025,-.281498251435704,-.198051072754372,.254222309613139,-.245929215025804,4,3,4,3,4,2,3,1,2,2,2,2,3,2,2,2,4,4,2,3,4,3,2,2,2,1.07331035166515,.0392918524774071,.0386799522625439,.103763157482112,1.17438494382611,.201441137110541,.0294484940828818,-.0720336891349234,.972235759504192,-.122857432155727,.047911410442206,.279560004099148,-.331875645860188,1,2, 
R4269,.978698893,1,.861468807,.509085557,2.092674623,1.133820186,2.82388229048648,1.52533434985003,2.800400114,1.597321,.261061420164076,-.672659269631364,.272092693416093,.945138129519528,.414558972602745,-.323067730848506,-.352963435079962,.85633811571836,-.208747229925171,-.701624876095842,-1.10979822758066,.169667045238866,-.1407039930241,.0782647763065095,-.442036076994033,.356633982968937,.831673923002759,.109340945805953,-.0556039896583052,-.470378589610364,.765438264324078,-.178560088346613,-.655928487621844,-.949105803077217,.12570824214985,-.233886287988149,.396083669066465,-.810719775293307,.158682253337502,.991694625299358,.630379407173313,-.564968656992629,-.196260254914715,.890772515728625,-.213706447699373,-.672184862227048,-1.18219488658272,.20539956201678,-.0286057282269647,.317818892759955,-.368683698299275,-.197951729631435,.160020702296598,.52103846136736,-.509364667334324,.27411833469565,.125334251404547,-.0351463593527601,-.0162563746052046,-.233089083505499,.0796913198669306,.205280559761185,2,3,3,3,3,1,1,4,3,3,3,3,2,2,2,2,3,3,2,3,3,2,2,2,2,.0135950072759153,-.399280285162915,.458035920002048,.213625022244416,-.0566141410035713,-.199349749974614,.487951194692563,.300104839727959,.0690232822334047,-.557120181364205,.434418597877957,.14535148212583,1.8255277944368,2,2, 
R4275,.978698893,0,-.665148217,-.038696965,-.754183048,-2.407737403,-1.3554441724899,-4.90069074720822,3.241507149,1.448163144,-.28309612045546,.801748681140988,-.651617975687337,.637074287135427,.297578355362775,.98316843819219,.791863319538123,.768959324626659,-.766154047536549,.728020449364303,.0210313673112966,-.241675468605392,.0567709954923623,-.235670382529699,.689075688940342,-.520851022616664,.253127565361156,.271624770804036,.623558494844034,.330555047493239,.836142807490139,-.782204267739489,.506077852199096,-.167138982958288,-.410633338485302,-.0705294180242632,-.27871510018456,.804095367653384,-.713247984324767,.97592158821098,.25936063927145,1.26498493284573,1.16503003553129,.651071996443192,-.657511097166217,.871999965029893,.207528457856596,-.060999992655788,.176439227327094,-.0430447176548612,.115019678713042,-.192396961708103,.722794022849825,-.0122641315325861,.641426438001701,.834474988038052,-.185070811046947,.124693170573271,.365922112830797,.374667440814884,.349633345829514,.246968645351357,3,2,2,1,2,1,2,3,2,3,3,3,2,3,3,2,3,2,2,3,3,1,3,2,2,.528244033297481,-.0356376445070742,.128176395012127,-.312693851397563,.351769919595848,-.150000766233132,.202297632574442,-.244967602970355,.712390934551358,.0836977868592468,.0508324949471033,-.383364719321607,-.885412413210716,1,2,12.62
R4277,.978698893,0,1.925282286,2.291109482,1.817666693,1.396042415,3.58308635740164,3.40360989007567,2.048290551,1.793653697,-.651610844735162,-.642308839578759,-1.05825573623686,-.403312919044127,-.305963701675844,-.572766693708549,1.10376590631021,-1.34191440941768,-1.29371996451014,-1.70435483587989,-.119480324524512,-.235503115078706,1.26937596794879,-.974550761522548,-1.29305662772969,-.910610571903726,-.743123385420853,-.502937184246022,-.398488215384644,.880351342726308,-1.27336396268449,-1.08778112377672,-1.82298079245942,-.0557065116347023,-.567516250494353,1.19279419965267,-.209425756317712,.0968252010831029,-1.09361951674967,-.0349513411620458,-.0430106599932058,-.701724864066783,1.20432133234022,-1.32198134542577,-1.34330765892876,-1.40321099111468,-.17374825926993,.107928360587204,1.17530531195692,.765125005204835,1.3898818288128,-.183008944845946,.708172044258807,.459926524252817,-.303236648682139,.323969989613908,-.048617382741273,-.255526535152046,.419769801344741,-.118041747635227,.675444611081557,-.0174888876957575,3,2,3,3,3,2,3,3,3,4,4,3,3,3,2,3,3,3,2,4,4,4,1,1,3,-.293435901473613,-.068411934826374,-1.06054986676986,-.0909523519884448,-.528281371375085,.177697955784908,-1.1481778771314,.0906672811094556,-.0672884119388619,-.305406644303905,-.976167338273558,-.265845332008645,.271362785124443,2,1, 
R4296,.978698893,1,.44480982,-.098580648,.295068492,.504541105,.710360148048839,.387705091620631,2.369537568,1.74342105,.460361080859847,.561573086361874,-.933769086527126,.192401800328059,-.277422399434963,-.615090260425457,-.275838431805411,.411343704540739,-.70322863949336,-1.00900777742491,-.912822575906226,-.392424689999024,-.814415969496183,.505660447629324,.543066012217222,-.940825142880633,.177071276935011,-.570454683017843,-.861100195054085,-.435202450142976,.428460263211535,-.518934023146762,-1.30411727295687,-.910475346483432,-.446029483068606,-.751979939456713,.33081536284794,.502803720333176,-.8276397328469,.19411191883049,.0754346525841158,-.320411155023865,-.0857710988953549,.367103854818741,-.802535308739823,-.605844509977869,-.84254546145861,-.319793232965721,-.767363508274895,-.174845084781384,-.0402622918840463,.113185410033733,.0170406418954794,.645889335601959,.54068904003022,.349431351247622,-.0613564083927942,-.283601285593061,.698272762978999,.0679298850248219,.126236250102885,-.0153835688181817,1,1,4,1,3,2,4,1,2,2,4,2,1,2,2,1,4,4,1,1,3,4,2,4,3,-.0821103581373561,-.514936631057328,.459622913927937,-.270421972104282,-.218669956429454,-.476807154310157,.442953009899578,-.267193131790615,.0247623709608078,-.544777091120332,.472668925776218,-.272948890610631,-.59404254477048,2,1, 
R4301,.978698893,1,-.196121505,.921484988,-.010254725,-.30390926,-.196021508534411,.580167726038382,2.867647839,1.693107423,-1.73487262970674,-.0324896157249785,-.616062673609981,.423513996566681,-2.34708006601808,-.0485264819865786,.498737295623479,.766526049325798,.883642430097902,.375032502728875,.383997740233922,.517444165842804,-1.49773418750101,-1.60625857819105,-.123890626570686,-.611242246096323,.380089710472526,-2.23569919062191,.0564815672245986,.313079721796299,.519048140657246,.780564411357041,.230368372812935,.294746911097846,.312545034381334,-1.19120161782233,-1.5460039595072,.0633821967079113,-.55551858936682,.436957107327519,-1.95232473274207,-.149694861167568,.628880893474455,.96346055863103,.879928785520415,.479534725653347,.442697633549285,.69725507906932,-1.60291430015385,.060254618683846,.187272823278597,.0557236567295034,.056867396854993,.283374457879835,-.206176428392167,.315801171678156,.444412417973784,.0993643741633744,.249166352840412,.147950722451439,.384710044687986,-.411712682331527,4,1,3,4,3,1,1,3,3,3,3,2,3,4,2,3,2,3,2,1,1,4,1,3,2,-.0721493889510696,.719742657295592,.803873838690106,-.521938902442584,-.196278297141689,.76335898085105,.596067055632122,-.50323988451785,.017223424946176,.688338904335661,.953494722491855,-.535402195348393,-.753813249931882,2,2, 
R4308,.978698893,1,1.670699108,.815646808,.748226671,-.277721983,2.31926520171228,.507069515798925,3.329215145,1.969487682,.0922881874737552,-2.24287297788063,.145278378681905,-1.06369810932453,-.596692924812958,-.556042151854792,-.384671044140333,-1.01847623768157,.526144089363224,-.324022202977569,-.143025931129436,-1.60164637047948,.814202947251717,-.34328988248813,-1.92100169204203,.307931573297711,-1.28325987694725,-1.01066791133888,-.102155188135161,-.83739801059168,-.881447121892551,.881506501821118,-.0768292943589375,.356291706851299,-1.49698643937071,.705232081613349,.510977464310644,-2.25610903225814,-.0327889137167121,-.768835596564919,-.0540440600163595,-.965932141167988,.110873291877196,-1.08834879529691,.107195094217135,-.536515853573322,-.63096439786825,-1.62865066967604,.813713959923548,.854267346798773,-.335107340216108,-.340720487014423,.514424280382326,.956623851322521,-.863776953032827,.948271302468876,-.20690167340436,-.774311407603983,-.459686559214385,-.987256104719549,-.131664230305329,.108481878310199,2,3,3,3,3,3,3,3,3,3,2,2,2,4,3,2,3,2,3,2,3,3,2,3,3,-.945053140408509,.378195526399176,-.802589143960513,.229103092743221,-1.00525072748068,.66482171090479,-.813839239413052,.28003834957802,-.864789690978951,-.00397271960830958,-.787589016690461,.161189416963489,.55367510045421,2,2, 
R4477,.978698893,1,-2.5121639,1.150063486,-1.356693052,.419108512,-3.70304304615086,1.45592278299302,1.798977065,2.09109663,.623892487346398,.772970888384087,2.37774951214638,.179021679492549,1.00500413755881,.850124755424865,-.365220659542584,.0728316059139545,-.0501752016563348,.944877218896774,-.148387961255538,.726455786575193,1.46985898513418,.0206560564375974,-.252992456845856,2.5830017992701,-.337777939149697,.159822529473531,.53314741775898,-.0489413802222358,.313871420693191,.640502894830762,1.56665261097496,.329898227190949,.483869230560571,.989065855844314,1.11295622249141,1.69256795634293,1.92021699023628,.683148091570566,1.63346157366182,1.09983575908722,-.640847573183091,-.173010598747816,-.73478942766856,.221915741059178,-.614868374287506,.933820221026304,1.75304714512566,1.09230016605382,1.94556041318878,-.66278480903382,1.02092603072026,1.47363904418829,.566688341328239,-.591906192960855,-.486882019441008,-1.37529232249932,-1.34473686991578,-.944766601478455,.449950990465732,.763981289281346,3,3,2,3,3,3,3,2,4,3,2,1,1,4,2,1,3,2,3,1,3,3,4,4,2,.605409472293555,-.0372355723202139,-.409050476255396,.866743524036095,.279661089261776,.430280980901635,-.217783499413964,.820980294401159,.931157855325334,-.504752125542063,-.600317453096829,.91250675367103,.730799051108639,2,1, 
R4484,.978698893,1,1.345872911,.907834607,1.261466809,-.055775883,2.49663236505099,.79612779576694,3.400757933,2.014720634,.657290045076729,.772970888384087,1.32787630144839,1.17861078487978,.115609402664201,.569859774937434,2.72955440896751,-1.0851755307279,-.660067618074936,-.298334792883817,.411892128377129,-.440779284149771,1.85012574364319,.415097783068142,-.00979740519725788,.594647372168638,1.05181582488622,-.491979355455904,1.26984226148569,2.4666599398614,-.903333627909328,-.27635865350212,-.0806500546718726,.98598614488432,-.134813381329809,1.48019668466804,.779197838419414,1.44937290469433,1.92021699023628,1.22197016333959,.698267564850021,-.175213008901318,2.68862476222172,-1.19546283957393,-.96400481475178,-.484071115646607,-.194972106963749,-.725374056316081,1.97132751349176,.364100055351272,1.45917030989159,1.32556961806764,.170154338453377,1.19024692030592,-1.44505527038701,.221964822360321,-.292129211664605,-.687646161249661,-.403421060974735,-1.18095825184807,-.590560674986272,.491130828823723,1,4,2,2,1,4,3,1,4,2,4,4,4,1,1,4,1,2,3,1,2,1,4,1,3,.764305688698893,.190149245467454,-1.50108294175562,.616722552736692,.682652674139755,.705192358797756,-1.47715813274569,.302168936932352,.845958703258032,-.324893867862848,-1.52500775076555,.931276168541032,-.790607465720773,2,2, 
R4493,.978698893,0,-1.146602914,.000561725,-2.291738694,.820728131,-3.28329246616743,.769934645813223,.798498118,1.483564698,1.22504852649237,2.60111934787611,1.87225500329179,2.35459796768828,2.3814483701338,.594444422348613,2.71649628631557,-.346736197217153,-.721056859716796,1.48952248120065,1.09060540768825,-.234231514433008,1.82087445452711,1.11295622249141,2.54375063711302,1.92021699023628,2.27125525046875,2.0868889718736,.759822754290276,2.91058958458204,-.173010598747816,-.39096634704373,1.16323155000023,.854768561345645,-.528520497987324,1.64390696094261,1.11295622249141,2.30055558546442,1.62564596399902,2.27125525046875,2.1624602049089,.382030526738116,2.22003235946104,-.497598611708488,-.96400481475178,1.65630173563601,1.23967347305909,.0714141559669846,1.75304714512566,0,-.243195051648598,-.294571026237253,0,.0755712330352973,-.377792227552159,-.690557225120999,-.324588012960672,-.573038467708051,.493070185635786,.384904911713445,.599934653954308,.109140184183049,4,1,2,2,1,4,1,1,1,1,1,4,3,1,4,1,1,2,1,1,1,2,4,4,4,1.71794252366826,-.300215823516482,-1.07457089976635,.591306822773795,1.7723191098042,-.272339504427902,-1.05289702241075,.754979005182469,1.6853165719867,-.316941614969629,-1.08757522617971,.493103513328591,-.81605376426245,2,1, 
R4537,.978698893,1,-.90532245,-1.142426568,.017846786,-.634177642,-.850123454540496,-1.61968541801506,2.870653772,1.624571271,-.148545312159414,-.357496424322203,.812938488582229,.160541880905558,.0734085300390998,.979510242657407,.679615697222036,.0152908786274023,.989255730897082,1.30616985252444,.520824633608846,.0347609298492884,.577694667093821,-.430134488283026,-.765439172819687,.878698004611704,-.0784951376969312,-.431252471766826,1.17269568868656,.659232100641646,.202584101963818,1.17261004341681,1.20165260342639,.817277823191739,.0339182400948405,.497935027020592,.160227744322252,.0996403680446115,.660925853072019,.388213904918046,.562239345386486,.708820803570734,.624351914270738,-.173010598747816,.686345972247405,1.27081049959349,.182934533627633,.0339182400948405,.579790165157879,.590362232605277,.865079540864299,-.217772151539684,.466709042614978,.993491817153313,-.46387488511583,-.0348801863709078,-.375594700711634,-.486264071169403,.0691578961670971,-.634343289564106,0,.0818551381372871,3,3,3,2,3,2,3,2,3,4,3,2,3,4,2,1,2,3,1,3,3,2,2,2,1,.301407265580141,.535745877682291,-.347459156202098,.151566417683109,.15379448393895,.919401831468437,-.343381956713462,.251630246574985,.426310388507302,.211113916786321,-.350909094230945,.0668970240053669,-.00789463459894701,1,2, 
